"id","article_id","lieu_id"
"0dfc6223-4527-4e4a-99bc-2dd1b4a3ce3f","1683-04_160","b44df7c1-3656-4239-9daf-5c37a0252bb5"
"0e08beeb-6dd7-440d-9a00-62a58adda310","1705-03_269","dc6407f3-4604-4d32-a5fb-bd79e84392f9"
"0e19e1ea-e034-4f38-bbc2-e27781ca4396","1709-11_264","aeec057c-3013-44bf-b116-12a48c92c173"
"0e1ab406-016c-400b-af1a-266c6559d057","1703-08_337","307d604d-6bfb-4704-834f-3f8ca877bde8"
"0e1c0a95-8997-4b75-988d-6603b8b3e1b8","1682-08_100","06a68ca2-fe92-444e-b08a-478d9c512fd5"
"0e2c7979-f16a-4f3f-a3e8-e358bc0f5329","1680-09a_220","707693c7-03b2-45e6-9493-fa88098d6277"
"0e341705-fb38-4da5-a2f5-3aaddaae5777","1690-08_153","64febbad-cdce-4d51-91db-20bd4c10ca41"
"0e414003-894d-4574-b4b3-d44249b7c9c0","1690-04_061","4d766216-7341-40e4-9978-ba77ff0dd8b0"
"0e48c967-7a8a-42d0-8288-9b3bff91d961","1707-06_87","fb1d5eb8-ac63-46f2-b6fd-e6b70f0c2a44"
"0e57a51d-3352-4dc1-aa1c-e7f8e76bc007","1681-06_89","79110179-836e-4869-a32e-c8c9284fe935"
"0e57ead9-e8f2-4f0b-bbbf-e416d0857562","1687-03b_184","1b69586f-3c52-4e23-8470-645e6f25c46c"
"0e78805d-3947-41b4-942c-720512fe3c0c","1707-01_175","766bb591-2733-4799-bfa4-a9a928b2c386"
"0e85f767-e5c4-4729-9195-570c1c47d284","1688-01_107","23016633-8b38-4a06-8585-aafe106de96a"
"0e9f4af7-859d-4035-8533-2d789e27f55e","1708-10_360","c8144ec1-d60d-42f7-9f2a-c7ad4f2cb772"
"0ea35a5d-7137-4767-bda6-a34ac9e6255e","1686-12a_322","a7e745c5-55eb-416e-9acc-123b89cbf19a"
"0eaed08a-bce7-4b3d-874e-88957ffa6013","1682-11_232","b7054f1b-e4f3-485b-8567-1cfc0afa6b82"
"0ecb06b9-d7a3-4799-8e0c-48c7f3493371","1695-06_088","b7e4e120-d88c-4832-86cb-0c8ebf232374"
"0ee3ff3e-88fc-4167-afdc-65c494b9bc6c","1683-03_301","91b33d60-eb25-4a67-811a-1cce1008a451"
"0ef32810-c041-404b-a8ac-4537d1a48792","1682-07_336","cc3b6353-acf9-46a4-97c5-88df46b39ece"
"0ef98183-7217-4068-903a-23b39240b411","1699-11_271","7ef0b449-491c-40c6-b904-d673a59746a4"
"0f03e9fa-23a7-4b09-b5e4-4c285833edf6","1704-08_18","bbddb83b-f82c-48c4-9bb7-8b8f2958c0bb"
"0f0c9db8-4c8f-49aa-94fd-f429d4b150d0","1691-05_223","2efbbc05-3786-49bf-89a9-4ffb4aa132e1"
"0f201361-64c7-4ec6-9214-64b24d23366e","1708-11_288","27a4c273-e3db-4c9f-bc3a-10b1616ce114"
"0f3e8cef-e41e-4182-8447-9b738a3d97d7","1681-10_306","0fd5c8ea-626b-446c-923f-d1d6709b0677"
"0f470beb-3bb0-49ce-9682-0215775ee41f","1682-06_305","cf1b2e6a-2527-40e3-8d29-725433a54875"
"0f5199c7-baec-401d-a72d-1c425b86fbc4","1691-03_302","2efbbc05-3786-49bf-89a9-4ffb4aa132e1"
"0f6cd4f4-ade5-467a-99de-66674617a703","1704-07b_246","5162dbe8-a86d-441a-b7ad-bc6fea6a2ac3"
"0f9f597c-025b-4dea-823b-d5c8168d64bc","1692-01a_299","930396b6-3e5d-4692-84b4-b7ed3588352b"
"0fbac1ef-2094-4231-824b-9304801966bf","1679-03_001","f0869957-eb40-4efd-ad93-5b265776b248"
"0fc7dcad-015e-49f5-b8aa-b6e5889527ef","1687-03a_025","3118fda0-5b24-484e-be06-04111bef9656"
"0fcb3e48-c2dd-4e45-a425-eba263ffc749","1702-01_193","c2cf2242-c6b5-43e4-a8b7-378f7c6a26df"
"0fd6a954-df03-4d4f-b9b9-5f5d02c42846","1682-10b_317","9a6dd5ab-33cf-4981-90f2-977de4bf7289"
"0fe0eb50-d685-49fd-b1f3-d957113d3a9e","1687-03b_397","51f8e6e5-ccc8-4669-a17c-1353dd2ba5e7"
"100f8206-ac21-4df7-a0f9-9d28143d5266","1679-06_270","dc6fd575-8da8-43e9-b8aa-c8a7890bcda8"
"10114f9b-b2e1-45a5-89aa-cda0fe5abfc8","1687-07_149","421cd9d3-5b93-4e45-b893-1050c66134e3"
"1014e2e9-8999-444d-ace3-c1e1b69bfcb6","1687-03b_197","5ae506ed-ddb1-4b44-afac-f6a3a9d07e33"
"10225a0b-7d5b-45ca-9115-73bc72900d3b","1698-02_149","58c8634e-d7ca-4ef0-90d8-5c76690e543a"
"102abd4f-26a9-4a0a-9be8-5643aa64c7e7","1708-06_391","cd6ad079-b14e-418c-b2f3-ee165653b376"
"103af74f-5e90-44ca-9321-666742bcae6b","1705-01_349","766bb8ce-45e1-48a0-996b-0c392d73ac05"
"104bd09c-ac76-4dd4-a363-45650d846cdd","1678-08_010","aaa803b4-40c8-41c3-9d31-53937d4c20d6"
"104dacb4-2fca-46c7-8d5c-ab28a1a51e9c","1679-01_286","162adf8f-2fea-4d60-b2d1-ca6071946393"
"10545318-31c7-4cc4-be90-cdd535ad29bf","1682-08_199","aa12d6a4-c0ab-43f2-9e01-ba3487bb3d39"
"10565d3b-4707-41d3-ab92-5882688ee1f5","1684-06a_002","130adf32-38d2-4776-a23d-8e13ff053778"
"105e2799-b723-4933-b8f9-f74ea6549ae0","1684-10_289","8d32e472-a8c9-46e8-839e-c91b679c2d7f"
"10694052-1828-4c0d-aab0-467533370c42","1702-11_327","041cd06b-7912-4504-873f-0513d2ce0de6"
"107064d1-2d39-4464-9015-4f7b174adb30","1682-10b_342","cbd6c222-e05c-4c7c-af61-e2e630764d92"
"1077d00c-9f48-4b90-b029-2561e63ef3b0","1707-01_175","905e6832-6b4e-434b-b098-6e62985c47d1"
"1092c5ca-abd7-4993-b277-ba8eb24f7919","1702-06a_464","405d3a08-2c89-4aff-a4ce-b9e33f610392"
"10946128-64ef-4985-8945-7df17deb117b","1705-12_95","2e2a05cb-bb73-4dfa-921a-fd71ff8e637f"
"10958232-c864-4bd9-9742-9caf58b1119b","1701-06_148","131d62c0-eb65-4bbd-a1d4-f80548927d88"
"1099747e-afd8-49f5-a952-5c5673c576de","1687-03b_383","42c9c0c4-224d-4fa1-bf50-153b6b29a67f"
"1099ce15-83ff-41d4-b975-e2947ced5750","1707-10a_99","196f4d65-cde4-4901-b3ed-1b97fa6f7383"
"10a14659-1fb5-41e0-b6f3-cad35e113b8a","1698-03_054","d26340dd-454a-4d0e-a201-22683928c654"
"10a27e9f-325d-4275-ac95-c272446232f6","1690-09_140","945ec772-91e1-40ab-bf29-66c54a308c26"
"10a408cb-2eab-463f-8509-e32bc470c5eb","1707-10c_103a","405d3a08-2c89-4aff-a4ce-b9e33f610392"
"10aec7c4-5708-4e86-b5c7-3e79e522a9db","1681-03_120","18a1957e-effe-488d-bdba-1acfdc5516d2"
"10afaf3d-3383-4a62-b401-676afee8c863","1694-08_147","ae71400e-bd6b-43bd-9065-b0e99ba9df85"
"10b10a50-885c-4670-a7fe-71b18eb506e4","1709-03_39","2697b329-9463-438b-ae6f-72b983a450f4"
"10b825e2-22b6-45ff-bed1-b196d26e23f6","1692-11_140","06a68ca2-fe92-444e-b08a-478d9c512fd5"
"10c15966-5280-4102-b316-ef7ad2ce8fb5","1678-06_209","23f35474-5d19-452d-8c19-88f1de45bf9a"
"10df9d67-31a4-43c0-8a65-87de2530ff6a","1701-08_016","f4508f4b-6230-4137-9a0c-cc5d278559fa"
"10e16ad6-dcd9-4a03-8917-db1c71cd137e","1679-03_054","a7b60b5e-85f5-40ec-9d45-ce539c0282df"
"10e16b12-6f63-487c-a92e-5b0ed79f498f","1683-04_020","d40e82fc-4410-46bf-8059-9f20da45cf15"
"10e3d732-a1ab-460f-bde3-ee606020e364","1699-07_246","6a11d790-2683-4705-9b0c-39b8dde09a80"
"10f3dbf4-d041-4bc5-a53b-87dd7484155b","1686-09b_186","d8182008-1602-4c9e-912d-31b9d4f732c0"
"10f64cd7-ee37-4eae-b1f7-9490857515a1","1707-09_353","4d128698-b7da-46e4-9a7f-72f7f8dc0d51"
"10fa3816-7dcb-4774-b7d3-e89573c268ea","1682-08_146","515738ba-2f45-476d-92f7-c1ec2cc09de4"
"110b84d7-d758-457a-9fd0-f326d548881f","1679-05_331","d9c0497a-1070-410a-9458-418ab59e73ff"
"111c85c7-2601-4d97-9770-71f02423d6e4","1677-09_293","d28cca6c-419a-463c-b1b0-760a7b85d87a"
"11231b55-06ea-45e4-bb6c-7c261d13eebe","1709-08_124","06fc3bff-e37c-4c0f-8c6f-1ca68c626bc0"
"11299a6d-a0bf-400c-ae79-51bd243de107","1681-05_228","f6a120fc-db54-4264-9f24-1b3fa1a1e23b"
"114073e8-d8b8-4aca-aad6-d5c1cd49135e","1704-07b_278","c4e0f0f7-38c1-49d2-96d3-d417f4c345a2"
"11561d87-92f4-4b1f-a437-e63f175a5c78","1685-12_004","86cef8bd-32ca-4d90-80ee-0218858a505d"
"117405c8-73bc-4641-8f51-2b548cfda518","1701-12_092","e1012b92-1ccb-4a77-8e52-9edc8431b1fb"
"11812bb9-3b14-4b6b-af21-7266ad45f134","1679-03_001","e63dc160-b014-423e-9475-8ed18211e194"
"11938cbd-cd75-4d17-9aa6-8b5961b8edf3","1686-04_215","897f272c-a680-4f82-9a2e-a464af8d3273"
"11ac205f-55f2-4229-b410-f97d0629a0ce","1679-09_072","05301db3-a602-4526-8afd-f7cc087f7220"
"11ad6173-1b97-4a9e-b563-332892080dbb","1701-01_040","6c3af4ae-14a8-4370-b3d5-2ae33b7689f6"
"11b1c444-033f-41ff-ac6f-aec023cbbfa3","1686-08_285","80c6ebba-3a69-4b58-9322-dbb9d9f6f722"
"11ba99d7-888e-4f96-a60c-cdf97f30c85e","1694-06_227","5fd3b6c9-2a92-4a32-aca6-53302bc967a7"
"11cad49e-826f-4319-b7d2-cc48f5a4595f","1686-08_177","82452869-ded2-4c6d-ab72-6a0fb55103c9"
"11d70272-bb10-46a0-8435-17bafa599be1","1681-09_13","ddfad526-fb1f-4d9b-8619-0260089069c4"
"11dcafe0-c710-4f38-ab4b-a4aaaeaeea0e","1704-07b_198b","3820f5f5-488d-429a-8638-b6c5f4acfd98"
"11e265ba-4bf8-464d-b28e-9613951193bd","1686-09a_186","4c32279c-2a7a-488c-9a3f-2f1dba78b090"
"11efa8a2-b0b4-4d6b-8d8d-75ba1399021f","1686-09b_186","9a162ce6-b59b-4579-bd5f-fe0c8ed7eaee"
"11efbb94-f35c-4657-bbae-6f8fd42ab121","1696-09_266","6c2f2921-3871-4763-b09c-49c7a3d9b16a"
"11f68217-75c0-497b-a5ff-c992595f7043","1699-02_215","943009ec-1c6b-4af7-a54e-91f6f63e0d4b"
"11f99d93-a5d5-4e0f-89a6-ef9efa487fb3","1682-11_088","b79dc61f-4f17-4153-ab5a-d3ac33895d99"
"120c7293-1584-4457-8ee4-ae2b50ab8f2c","1701-03_476","16586209-a662-491e-9963-85d7019dab79"
"122ae1ed-1dde-4414-90af-6da73d7c35b5","1681-11_56","3adc4f7c-3e17-4700-a692-37ec0040617a"
"12534e84-e453-43f4-8564-08302e9c463b","1683-03_232","79e0bb83-33c4-4d53-a373-f2fb27e6f7a2"
"1263a67b-3c29-464f-b85d-cf38631da968","1685-12_004","d48925ac-8932-4399-a4e6-9094e6bedc35"
"12727aee-28d3-470a-aa52-bf892e6f3437","1701-12_338","273ef9d1-c76e-4b1a-bc3b-f592319be1d3"
"1280e9f5-cb77-480a-932f-d043f0d62d56","1702-04_360","04fcabff-824c-41c7-a345-49744c1a6164"
"12838ea6-6023-44a3-8928-e12689784e01","1682-10a_144","6ab40333-51ad-44b7-828d-9a397166efc2"
"128f6628-f2d7-4c07-9f29-e38c5f899889","1685-06_277","18a1957e-effe-488d-bdba-1acfdc5516d2"
"12af213b-fe22-4688-ac4a-154502a36a02","1695-03_289","cc00a27e-dee4-44e1-b238-3636e199a7d9"
"12b3dc7d-20c8-40d5-a9a6-9d96986d6ba0","1707-02_98","f6f448df-d47a-40c5-aca2-65b4b995d462"
"12c221e0-6447-474d-b8d1-54fd52699e53","1706-09_276","068905c1-46fb-4c9f-9fc6-198fcf3c872b"
"12c680d1-b4bd-4088-92da-cd3918c8b57e","1702-04_397","68cea42c-b774-466d-8af4-ecbb81f05f6d"
"12c90320-0920-4f4f-b739-b37bab5c6afb","1685-10_352","4d128698-b7da-46e4-9a7f-72f7f8dc0d51"
"12d6ac6e-0b43-4d90-b8d8-6156c79bb6a7","1691-02_241","18a1957e-effe-488d-bdba-1acfdc5516d2"
"12d953fb-c5d5-468f-92b5-39ccca2b1efb","1709-04_351","fcc5b9e2-5a91-4747-93da-db2e5a31c776"
"12e085b8-30e8-4db5-bded-04d391c3598f","1687-09a_122","cba55a6a-754d-496c-ab0a-753efb122ecd"
"12eb2dd5-6b32-4314-913c-5911d849fdbd","1692-11_188","089af16c-e7de-486c-b48a-1ab6859b8426"
"12ef2c45-332d-4e77-aeb5-ff4858c372fa","1678-06e_277","62cd0ca9-089e-4cbf-b342-daa50c76e96e"
"12fd6544-72b0-4b1e-ac02-3bc9070a73dc","1701-03_211","9e25ed30-c003-45d5-8a07-851f34c5178b"
"130c9932-770a-489c-ae9a-dfe977fa6488","1709-12_42","3adc4f7c-3e17-4700-a692-37ec0040617a"
"1316e4f2-4b93-4649-b12a-794bd8d0ffbc","1682-10b_233","2eb3ba29-38cf-475e-bb1c-92af1dfddc1e"
"13278523-1b41-418c-9284-7fb2d600fdb1","1701-07_211","3f08697a-5993-47ec-bb23-546710729c39"
"1328dc33-f197-41b1-ad50-1eefc68c8a3f","1687-01b_271","dd80ebb2-80f8-411a-96a6-20302fdcff5a"
"13325445-c4f9-49fe-9850-fc70e3f742b4","1687-01a_248","8222b66f-2c1e-4afe-830f-90e8f6f70336"
"133ec83d-1d3d-4940-8f54-02291687d630","1682-09b_325","1b5865cd-9edb-4d09-ac9c-96295878aa15"
"13503a17-e048-4c8c-bd82-c105da72a5da","1710-02_352","270b2f7a-42e0-4d71-85b0-1fecbf6e1c6e"
"1359e452-a239-4f5c-9e78-064aeef070af","1707-03_44","7519660d-e1db-46bb-ab54-60136b6b9852"
"1364e56d-bc07-4125-b9f4-6ed5214ca141","1690-09_150","1e6968b3-763d-4d7f-b6da-9d7c4f2855e2"
"1369e2c1-c6f3-4f13-914f-bd8cc7f3074e","1701-08_177","1700f1e2-b0b1-4fde-bfcf-d6e612f91a01"
"136a8788-f182-4aa7-a003-f101533c9b48","1682-11_251","164bcab3-41a8-4bae-8147-a2c51836380a"
"13782958-54b0-4b90-867a-592988f76998","1678-06_302","0938a4cb-a82c-49a4-a24f-88cb2c593ed9"
"137e3a15-ded6-40e4-8b31-6fe02b4c4a05","1698-11_193","3d29e805-2317-4116-bcfa-fa8992839571"
"1383636c-6641-4c47-a745-960d4ad61929","1679-11_014","0b062e21-6e88-45dd-a441-6a239e6d9782"
"138d65c4-46ef-4c06-a051-c6620fa84cad","1684-02_092","e2188421-4823-4dbf-8132-b61aca05b764"
"13a1442a-8fb5-4af7-8ce2-343f6e25c012","1682-08_188","3f08697a-5993-47ec-bb23-546710729c39"
"13a90d92-a832-47eb-adce-981892fd9163","1679-11_014","34305887-2cbd-4868-84c6-9ee962c04677"
"13adced6-a232-42a5-9500-e8e2e9e58a4c","1693-02a_096","920742a4-6db0-48da-b577-d7b4b6d4799f"
"13cea39c-2641-4097-8446-44266e161275","1699-08_217","3a9b6967-444c-4e31-b0aa-6b9067228221"
"13d4ebb0-9d9a-4872-b071-45298ec27e7a","1688-09b_001","aeec057c-3013-44bf-b116-12a48c92c173"
"13d6513e-0102-4180-96c8-8a5bcd1b40c6","1682-10a_067","180dc368-90ac-4d7e-b581-e4c507c71fbf"
"13de426a-a15a-4bd1-afdf-a48ef561ca0e","1686-09b_186","b18aed8d-4203-4656-8fa2-48f2b652966a"
"140adb93-dd8c-417c-8cd0-33147370552e","1688-05b_119","e38fec00-4767-44df-9b27-a83d28abce48"
"140bdbf3-0ad6-4171-b167-efdfe071b5a3","1682-10b_046","962ec76b-7e25-43b8-bee0-41f28fd3ea7e"
"1414cafc-7e46-4d24-8684-9ea78be2dedb","1697-09_007","9849dffe-3d01-402b-84c7-a82f4b64f9f7"
"14175ff8-ffe6-4609-8d19-632abe351f08","1680-03b_025","29627a98-13da-44bf-94c5-b859c52b9132"
"142b747a-1939-49f2-a049-6a68016b371a","1695-05_273","cc00a27e-dee4-44e1-b238-3636e199a7d9"
"14305424-3ba5-4259-9b5e-b6f2f67592b3","1707-09_397","8a1812bd-c11a-452f-be93-8893ad415120"
"1435e08e-ab3c-42c2-9aa3-2b9fd5070725","1679-05_057","0b48eeb3-cf25-4246-b3c9-ce1026ce5283"
"14373b30-3041-4886-8013-fc34c725e454","1686-10a_011","26e26819-7cfc-487d-903f-136e4d5e17f8"
"14461187-ab0e-4530-b8be-d6e02055e179","1690-09_147","07e88f7d-7a1a-45ee-916f-4dd75fc9dc86"
"145c533b-f993-406d-b0cb-d07a788da7d3","1704-02_26","65702246-0e46-4dd7-af4f-2c1e41ea29f8"
"14907a61-31e5-4d2a-a45d-59ffe3da00c1","1687-03b_237","a844901f-ba1f-43cb-a604-e40a774c5179"
"1494c669-c6af-4211-8910-e785ee376bd9","1697-12_272","9693d938-99cb-4cc0-afc2-1415d683e6e4"
"14aaf147-d7e5-4de1-bd57-c9422a98c32b","1696-10_320","bf31b029-febf-4ccf-b314-b7590f9886a6"
"14b1c552-77c5-41fa-8ffc-13e1a99d537a","1687-08b_291","e38fec00-4767-44df-9b27-a83d28abce48"
"14cf8a30-57ac-429f-bfa5-7d5c62df1c7c","1687-07_239","436eea15-e499-4d79-8304-3ff2657f5209"
"14cf9d5f-2a02-4cd5-a5bd-bb845357a1ea","1701-05a_277","ded15d9b-49ca-4df4-9bed-6ab923bf303f"
"14d42cfc-e4db-4edf-a613-c4cdb6cabe2f","1682-12_042","d8182008-1602-4c9e-912d-31b9d4f732c0"
"14d9a66e-1411-499e-a59a-9ed43a4f0ed9","1680-01a_152","8a99f137-f5f6-4581-8351-bc733f46ca58"
"14ea39c4-e7cf-4a43-8aac-04cb217d4318","1685-09_257","c90e3fcf-5160-4612-963e-748241de990d"
"14efeca4-6681-4eaa-a825-efd291fe1e75","1688-07_301","b5f46caf-8880-4286-a1e7-b4d3761ced23"
"14f6b458-68cb-4195-a018-d235c9364fe1","1681-11_41","8d32e472-a8c9-46e8-839e-c91b679c2d7f"
"14f9bac7-6182-462f-89cf-fd3896f7c2db","1707-03_72","384fdc9a-b12d-471e-9d22-146e161622ac"
"14fae8d7-36b5-40b9-ba5f-f507e2b48302","1686-01_104","4d128698-b7da-46e4-9a7f-72f7f8dc0d51"
"1520a90c-3a92-4b36-92da-30aa1e325156","1706-10_354","8c2a2263-0016-4763-b91f-1f1d6a9599bd"
"1526145f-b7eb-4b39-843f-56632a7ea92b","1672-01_216","71757c21-98ad-4fce-97ec-78aa23083ed3"
"152e6315-ea71-4b92-ac81-dee08b0b2dca","1679-05_218","269aa115-a818-406e-9bb3-53c58dcd8614"
"15391283-5883-49c0-a22f-48d586f07297","1679-06_204","a4c98eb7-8529-40c2-ac2b-626f1aa14b65"
"154b04e9-0171-4526-ba9f-b7360de33c14","1679-05_268","c3400039-0e78-40e2-9b58-dbdf633362f1"
"154d04f4-1ff9-4a75-81a5-63f65bf96d82","1701-05b_087","2f1ca1d2-4784-43d0-8753-ce76d2d37126"
"15636df5-ae2a-443a-885a-93eb9716f385","1692-08a_044","9153b533-49fe-425a-bee5-0ed3c004e2fc"
"157afc24-49fe-41fe-9f5c-297905cf767b","1682-10a_144","68a22aa0-a12f-4d35-a6b0-92eecc2cd9e4"
"159084a0-1643-4e80-9d44-f4537181bcff","1687-03b_299","e4b2216e-0bfd-48ab-a45a-7e9105335a05"
"15b1d0e9-c90b-4e9b-ba8b-df4589d64356","1678-06e_244","1735c547-46e7-4a1e-8896-a87f7f3849f3"
"15befb87-194d-4f1d-9541-a2c295a47554","1707-02_244","aab221ce-f2ad-4ee5-8bf0-8419a3e84c47"
"15ce0a2f-a2b7-43e3-a4c1-770f129268be","1687-02_141","eaccd4aa-d1ea-43ea-921a-c5de5c6f2a04"
"15d61d86-e0bf-48b4-b63b-bb47e3383688","1698-03_237","fcd86810-542f-42de-b14a-37ca9e66e63d"
"15f7f10e-5af2-4966-b967-d9ae76c6843a","1701-03_211","384fdc9a-b12d-471e-9d22-146e161622ac"
"160edeb8-abae-4d12-bc01-9a616ac9ed18","1699-11_271","baa415ad-e85f-4028-9ac1-f73f5d42972c"
"1611e2f1-9ea7-4a3a-99d4-b486d93f6eb3","1682-10a_067","6433a2cf-b6c1-47fa-b54d-e7ac972646cc"
"1613154e-efa0-43bf-a7ee-1c131564aef5","1680-01b_089","abdc1e8c-29e1-4c39-a66e-43a18ce60797"
"161d3063-cfc2-4130-ae1f-f6f0be9b60ac","1682-10b_046","390a36c6-ec74-40c8-ab5c-0573dbddc823"
"163fe485-97c4-4a98-a8d5-2a129e7d7acf","1694-10_009","a46dc5b0-6b83-437d-aac8-bc82eb1635c2"
"165b0586-f1bc-4851-8d8b-054e5be485f7","1677-07_101","e3a01e1c-1fe5-4fdd-a0c1-b97e3ac7a218"
"165c59dd-4c46-43f3-a7d4-e4218c12a4ff","1685-03_202","baa415ad-e85f-4028-9ac1-f73f5d42972c"
"1667a37a-bccf-4cf6-8204-9a7a8dadab02","1682-10a_209","384fdc9a-b12d-471e-9d22-146e161622ac"
"167d2dba-745a-4d71-a970-4e79c5c3f5f4","1680-09a_151","6e250587-5202-4b2d-b367-03b7cdfee679"
"1683ff76-25cb-4dfc-9749-14b88886ae2c","1687-03b_029","cdd4ba12-bcbd-44a5-9153-08db5e912dbd"
"168b668e-05bb-47d0-8a6e-875036c808f6","1682-11_268","4b1fc0e8-22cf-4fb9-ae01-042ac4b5918f"
"1696abbf-c650-436e-95f0-324862a14358","1694-06_085","b0854aeb-f8af-4395-ab17-076df16ce198"
"1698c17f-2c04-40c0-8c14-894e62c7fa41","1682-11_300","27201d4b-1f50-4c73-8852-17c1ad1f59f2"
"16ae27d9-e327-4058-92a3-772b76a88ba0","1703-10-11_9","412d7e4b-c01f-41bd-a097-6208d8268ca4"
"16b74feb-bfb3-4dec-aa3d-bc208261f82f","1682-10b_109","f35bbccc-84f4-48e0-a5a4-09bd43a4ddfd"
"16bfddd2-75fa-4bf9-84f7-d7fb82c4871f","1703-08_337","3f662a23-ecc3-4986-a727-a25971ba7fbe"
"16ce7f88-dffa-4c75-a2e3-aafb63e33e6f","1703-07_267","7412519b-7ea8-47ba-9fb7-eecb28f92010"
"16d76b34-bb9b-49d2-8690-6ebf8f758c07","1687-03b_364","a2efa679-481c-4b50-b7f1-42b13dca3117"
"17092c3a-caf9-49a4-baad-c3340642544f","1693-05_204","1477bcfd-3549-43a1-ab66-9b9cee11b3d6"
"1721bc3c-7969-4264-acd0-a66d143a7a89","1698-04_232","1154ca94-05ef-4a1a-804e-47ce77230f91"
"174032d1-4b96-4a0b-a8ed-34fb9cb19779","1701-04a_114","8acefd4b-f443-42e4-84dd-5632a2773457"
"1755e1c2-32b1-40dd-889e-35a34d26eb04","1685-08_206","54b4300d-cfc9-4959-9936-2989f17dcd11"
"1759170a-d680-4d15-854c-ced7dfae846a","1688-08_322","aeec057c-3013-44bf-b116-12a48c92c173"
"175e8349-b102-43da-91f7-d799366a7491","1693-05_242","6d0207b3-71cc-4c94-b413-d3f42dff3946"
"17803fc6-6605-4d2d-83a3-d9c3071429ea","1704-07b_364","b7e4e120-d88c-4832-86cb-0c8ebf232374"
"178fbbe0-1ac9-41a6-b7ce-5d08215723a9","1686-07b_088","654a4f92-1f4f-43fb-bc97-e90492624892"
"179ed402-5e43-42da-b907-2f6b05a64714","1698-03_237","220985dc-e202-4dfe-936f-93441f4cba32"
"179fd592-d776-4a03-8879-a68ce62f7798","1698-03_054","2d875715-e57a-4ebb-b427-a366259d1f83"
"17a1452a-95fb-4002-b3ab-596adcd3739f","1681-06_162","49eaa5f7-b207-4265-bcb1-0bcb98405ddd"
"17aac4a8-2aca-411f-ae08-036636e79beb","1684-04_349","437b32f3-cce4-44dd-8fef-2ae51f792dbe"
"17ad176c-68b5-4cd7-925d-11f11e1aa841","1680-12e_056","c70a4065-f8fc-4c58-a4a5-efcaa061d29b"
"17bcc349-b924-4818-9150-2a465a719c1d","1710-03_115","467ca763-b6cc-4a3e-9132-1bc01c6ee17f"
"17f4e7ee-e662-4b1a-b310-0c11dd1e87eb","1701-07_018","32f1abbe-3a72-4190-a466-28cdbdbc81f3"
"17fffad1-d792-45ad-9d2c-87bdbf2e3143","1683-03e_207","89ecb7ac-f15b-4973-8265-bb044997c4cb"
"180dab54-2b76-41e9-b266-338dbdede2ec","1706-03_257","437b32f3-cce4-44dd-8fef-2ae51f792dbe"
"1813e0d2-7d98-40e8-af00-e3705257e33d","1682-09b_262","6b052e91-d776-4d04-acb4-eb8c34a3d05a"
"1877c889-1615-4a61-a79c-7ec52b15e16d","1682-09b_262","2d18641b-bb34-4bca-946a-4978af7b3215"
"187935fa-6a5a-4653-ba9a-fac172be2582","1703-09_284","c5d5080b-a673-4895-a7c8-d0fc4651b580"
"18810421-68a0-4026-86ec-3884c2299078","1678-03e_214","b1fe972a-b38b-401f-9f2c-091db17bc5a4"
"18a7e565-3b5d-4775-9e33-bfe6153ef67d","1678-11_348","ec48e203-d283-4f9f-9695-a994a5c4084c"
"18bce539-3b92-4bb0-80d3-f300de33a187","1696-01_328b","7ef0b449-491c-40c6-b904-d673a59746a4"
"18c52d6e-9ddd-4c38-a189-84f45477e9a7","1682-10a_209","87bef146-8023-43a9-9580-ac9beb260a4a"
"18d81b1a-abb0-45c2-9d91-c6b7a4ac801e","1687-03b_322","0407ce58-5919-4889-9348-d67e7bc9c75e"
"18dcc26b-6f21-420c-b5f1-856309978adf","1684-07_137","f23cb2e6-cf0c-48f1-9f3f-fee3a68ec271"
"18ee889c-ee9e-461d-b296-84ed40dc35ee","1704-04_7","4479905c-41ab-41ff-bf2f-c689312bd8f0"
"18f6e849-1fed-46d7-809e-93d71a4f70eb","1685-08_206","937b4efe-394c-4716-a90e-d68020d36762"
"19076fa6-23e3-4ee2-9d6f-f72af5470be3","1704-07b_67","7cb5b279-e8e2-4414-825a-38f4024ec91b"
"19158391-92fe-4fe6-bbbc-7eb6ad27d9ff","1704-07b_64","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"191c54be-faea-427e-a98d-2a059f20c513","1682-11_021","92ac64b3-972b-45fc-81cc-b4aa12eea87d"
"191c5bd8-1a7e-486a-8bce-5a4f01d17ac7","1687-03b_365","d8371906-e637-4ac3-89d7-b389529a1dbf"
"192b4bef-ba12-4118-9bdf-857c830627ad","1702-05_361","53128161-406c-4774-8edc-466e200fbdae"
"193bd1f9-6c10-4af5-a0ff-1e7754d73e92","1709-07_304","cf2a45f7-a218-41a8-a89f-9fe3e087ddd5"
"1940b736-e9ce-4515-9893-c4a4305a2afd","1702-10_403","6b79ae70-30b2-48cf-918e-b400fd2cfd93"
"19461e3a-2e33-4045-93da-f720dda45b96","1682-10b_171","f3cbc573-02cf-4c4c-bcd0-25a451eaa4a7"
"194937bc-c8c9-4d3b-9e87-da90491eb861","1704-08_255","6653ea6b-23e3-4c29-8ccf-7ad1c7582e86"
"194b94a0-2e0f-4c7a-a8d8-7a220a63c813","1691-04_339","6c928283-85a6-4d26-8f26-3129f887a33f"
